"","algorithm","iomode","image","nthreads","imsize","user","real","sys"
"6576","omp","withoutIO","seahorse",4,4096,25.572,6.395,0
"6577","omp","withoutIO","seahorse",4,4096,25.52,6.383,0
"6578","omp","withoutIO","seahorse",4,4096,25.544,6.389,0
"6579","omp","withoutIO","seahorse",4,4096,25.54,6.388,0
"6580","omp","withoutIO","seahorse",4,4096,25.508,6.38,0.004
"6581","omp","withoutIO","seahorse",4,8192,102.396,25.602,0
"6582","omp","withoutIO","seahorse",4,8192,102.148,25.54,0
"6583","omp","withoutIO","seahorse",4,8192,102.172,25.548,0
"6584","omp","withoutIO","seahorse",4,8192,102.488,25.626,0
"6585","omp","withoutIO","seahorse",4,8192,102.144,25.541,0
"6586","omp","withoutIO","seahorse",4,8192,102.228,25.562,0
"6587","omp","withoutIO","seahorse",4,8192,102.296,25.578,0
"6588","omp","withoutIO","seahorse",4,8192,102.368,25.596,0.004
"6589","omp","withoutIO","seahorse",4,8192,102.108,25.531,0
"6590","omp","withoutIO","seahorse",4,8192,102.3,25.581,0
"6591","omp","withoutIO","seahorse",4,8192,102.66,25.667,0
"6592","omp","withoutIO","seahorse",4,8192,102.356,25.592,0.004
"6593","omp","withoutIO","seahorse",4,8192,102.656,25.67,0
"6594","omp","withoutIO","seahorse",4,8192,102.664,25.668,0
"6595","omp","withoutIO","seahorse",4,8192,102.424,25.61,0
"6596","omp","withoutIO","seahorse",4,8192,102.2,25.556,0
"6597","omp","withoutIO","seahorse",4,8192,103.196,25.803,0
"6598","omp","withoutIO","seahorse",4,8192,102.1,25.531,0
"6599","omp","withoutIO","seahorse",4,8192,102.58,25.651,0
"6600","omp","withoutIO","seahorse",4,8192,102.676,25.672,0
"6601","omp","withoutIO","seahorse",8,16,0.012,0.003,0
"6602","omp","withoutIO","seahorse",8,16,0,0.001,0
"6603","omp","withoutIO","seahorse",8,16,0,0.001,0
"6604","omp","withoutIO","seahorse",8,16,0,0.001,0
"6605","omp","withoutIO","seahorse",8,16,0,0.001,0
"6606","omp","withoutIO","seahorse",8,16,0,0.002,0
"6607","omp","withoutIO","seahorse",8,16,0,0.001,0
"6608","omp","withoutIO","seahorse",8,16,0,0.001,0
"6609","omp","withoutIO","seahorse",8,16,0,0.001,0
"6610","omp","withoutIO","seahorse",8,16,0,0.001,0
"6611","omp","withoutIO","seahorse",8,16,0,0.001,0
"6612","omp","withoutIO","seahorse",8,16,0,0.001,0
"6613","omp","withoutIO","seahorse",8,16,0,0.001,0
"6614","omp","withoutIO","seahorse",8,16,0,0.001,0
"6615","omp","withoutIO","seahorse",8,16,0,0.001,0
"6616","omp","withoutIO","seahorse",8,16,0,0.001,0
"6617","omp","withoutIO","seahorse",8,16,0,0.001,0
"6618","omp","withoutIO","seahorse",8,16,0,0.001,0
"6619","omp","withoutIO","seahorse",8,16,0,0.001,0
"6620","omp","withoutIO","seahorse",8,16,0,0.001,0
"6621","omp","withoutIO","seahorse",8,32,0,0.001,0
"6622","omp","withoutIO","seahorse",8,32,0,0.001,0
"6623","omp","withoutIO","seahorse",8,32,0,0.001,0
"6624","omp","withoutIO","seahorse",8,32,0,0.001,0
"6625","omp","withoutIO","seahorse",8,32,0,0.001,0
"6626","omp","withoutIO","seahorse",8,32,0,0.001,0.004
"6627","omp","withoutIO","seahorse",8,32,0,0.001,0
"6628","omp","withoutIO","seahorse",8,32,0,0.001,0
"6629","omp","withoutIO","seahorse",8,32,0.004,0.001,0
"6630","omp","withoutIO","seahorse",8,32,0,0.001,0
"6631","omp","withoutIO","seahorse",8,32,0,0.001,0
"6632","omp","withoutIO","seahorse",8,32,0,0.001,0
"6633","omp","withoutIO","seahorse",8,32,0,0.001,0
"6634","omp","withoutIO","seahorse",8,32,0,0.001,0
"6635","omp","withoutIO","seahorse",8,32,0,0.001,0
"6636","omp","withoutIO","seahorse",8,32,0,0.001,0
"6637","omp","withoutIO","seahorse",8,32,0,0.001,0
"6638","omp","withoutIO","seahorse",8,32,0,0.001,0
"6639","omp","withoutIO","seahorse",8,32,0,0.001,0
"6640","omp","withoutIO","seahorse",8,32,0,0.001,0
"6641","omp","withoutIO","seahorse",8,64,0.008,0.002,0
"6642","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6643","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6644","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6645","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6646","omp","withoutIO","seahorse",8,64,0.008,0.002,0
"6647","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6648","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6649","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6650","omp","withoutIO","seahorse",8,64,0.012,0.003,0
"6651","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6652","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6653","omp","withoutIO","seahorse",8,64,0.008,0.002,0
"6654","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6655","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6656","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6657","omp","withoutIO","seahorse",8,64,0.008,0.002,0
"6658","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6659","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6660","omp","withoutIO","seahorse",8,64,0,0.002,0.008
"6661","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6662","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6663","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6664","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6665","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6666","omp","withoutIO","seahorse",8,128,0,0.004,0.024
"6667","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6668","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6669","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6670","omp","withoutIO","seahorse",8,128,0,0.004,0.024
"6671","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6672","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6673","omp","withoutIO","seahorse",8,128,0.028,0.005,0
"6674","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6675","omp","withoutIO","seahorse",8,128,0,0.004,0.024
"6676","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6677","omp","withoutIO","seahorse",8,128,0,0.004,0.024
"6678","omp","withoutIO","seahorse",8,128,0.024,0.004,0
"6679","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6680","omp","withoutIO","seahorse",8,128,0.028,0.004,0
"6681","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6682","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6683","omp","withoutIO","seahorse",8,256,0.1,0.014,0.004
"6684","omp","withoutIO","seahorse",8,256,0.104,0.015,0.004
"6685","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6686","omp","withoutIO","seahorse",8,256,0.1,0.014,0
"6687","omp","withoutIO","seahorse",8,256,0.1,0.014,0.004
"6688","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6689","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6690","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6691","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6692","omp","withoutIO","seahorse",8,256,0.1,0.014,0.004
"6693","omp","withoutIO","seahorse",8,256,0.1,0.014,0
"6694","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6695","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6696","omp","withoutIO","seahorse",8,256,0.1,0.014,0
"6697","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6698","omp","withoutIO","seahorse",8,256,0.096,0.014,0.004
"6699","omp","withoutIO","seahorse",8,256,0.104,0.014,0
"6700","omp","withoutIO","seahorse",8,256,0.1,0.014,0
"6701","omp","withoutIO","seahorse",8,512,0.404,0.052,0
"6702","omp","withoutIO","seahorse",8,512,0.4,0.052,0.004
"6703","omp","withoutIO","seahorse",8,512,0.376,0.052,0.028
"6704","omp","withoutIO","seahorse",8,512,0.548,0.071,0
"6705","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6706","omp","withoutIO","seahorse",8,512,0.468,0.06,0.004
"6707","omp","withoutIO","seahorse",8,512,0.496,0.063,0
"6708","omp","withoutIO","seahorse",8,512,0.48,0.061,0
"6709","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6710","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6711","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6712","omp","withoutIO","seahorse",8,512,0.484,0.062,0
"6713","omp","withoutIO","seahorse",8,512,0.484,0.063,0
"6714","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6715","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6716","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6717","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6718","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6719","omp","withoutIO","seahorse",8,512,0.484,0.062,0
"6720","omp","withoutIO","seahorse",8,512,0.472,0.06,0
"6721","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6722","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6723","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6724","omp","withoutIO","seahorse",8,1024,1.904,0.239,0
"6725","omp","withoutIO","seahorse",8,1024,1.888,0.237,0
"6726","omp","withoutIO","seahorse",8,1024,1.88,0.236,0
"6727","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6728","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6729","omp","withoutIO","seahorse",8,1024,1.888,0.237,0
"6730","omp","withoutIO","seahorse",8,1024,1.896,0.238,0
"6731","omp","withoutIO","seahorse",8,1024,1.896,0.239,0
"6732","omp","withoutIO","seahorse",8,1024,1.88,0.236,0
"6733","omp","withoutIO","seahorse",8,1024,1.896,0.238,0
"6734","omp","withoutIO","seahorse",8,1024,1.92,0.241,0
"6735","omp","withoutIO","seahorse",8,1024,1.88,0.237,0.004
"6736","omp","withoutIO","seahorse",8,1024,1.88,0.237,0.004
"6737","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6738","omp","withoutIO","seahorse",8,1024,1.888,0.237,0
"6739","omp","withoutIO","seahorse",8,1024,1.896,0.238,0
"6740","omp","withoutIO","seahorse",8,1024,1.884,0.237,0
"6741","omp","withoutIO","seahorse",8,2048,7.504,0.939,0
"6742","omp","withoutIO","seahorse",8,2048,7.516,0.941,0
"6743","omp","withoutIO","seahorse",8,2048,7.52,0.941,0
"6744","omp","withoutIO","seahorse",8,2048,7.52,0.941,0
"6745","omp","withoutIO","seahorse",8,2048,7.528,0.942,0
"6746","omp","withoutIO","seahorse",8,2048,7.532,0.943,0
"6747","omp","withoutIO","seahorse",8,2048,7.532,0.943,0
"6748","omp","withoutIO","seahorse",8,2048,7.644,0.957,0
"6749","omp","withoutIO","seahorse",8,2048,7.552,0.945,0
"6750","omp","withoutIO","seahorse",8,2048,7.544,0.945,0.004
"6751","omp","withoutIO","seahorse",8,2048,7.544,0.944,0
"6752","omp","withoutIO","seahorse",8,2048,7.532,0.943,0
"6753","omp","withoutIO","seahorse",8,2048,7.532,0.943,0
"6754","omp","withoutIO","seahorse",8,2048,7.528,0.942,0
"6755","omp","withoutIO","seahorse",8,2048,7.508,0.94,0
"6756","omp","withoutIO","seahorse",8,2048,7.524,0.942,0
"6757","omp","withoutIO","seahorse",8,2048,7.516,0.941,0
"6758","omp","withoutIO","seahorse",8,2048,7.516,0.941,0
"6759","omp","withoutIO","seahorse",8,2048,7.52,0.941,0
"6760","omp","withoutIO","seahorse",8,2048,7.524,0.942,0
"6761","omp","withoutIO","seahorse",8,4096,30.04,3.757,0
"6762","omp","withoutIO","seahorse",8,4096,30.032,3.757,0
"6763","omp","withoutIO","seahorse",8,4096,30.044,3.758,0
"6764","omp","withoutIO","seahorse",8,4096,30.076,3.762,0
"6765","omp","withoutIO","seahorse",8,4096,30.132,3.771,0
"6766","omp","withoutIO","seahorse",8,4096,30.052,3.758,0
"6767","omp","withoutIO","seahorse",8,4096,30.02,3.755,0
"6768","omp","withoutIO","seahorse",8,4096,30.056,3.76,0
"6769","omp","withoutIO","seahorse",8,4096,30.076,3.762,0
"6770","omp","withoutIO","seahorse",8,4096,30.092,3.763,0
"6771","omp","withoutIO","seahorse",8,4096,30.032,3.757,0.008
"6772","omp","withoutIO","seahorse",8,4096,30.06,3.76,0
"6773","omp","withoutIO","seahorse",8,4096,30.024,3.755,0
"6774","omp","withoutIO","seahorse",8,4096,30.02,3.755,0
"6775","omp","withoutIO","seahorse",8,4096,30.044,3.757,0
"6776","omp","withoutIO","seahorse",8,4096,30.092,3.764,0
"6777","omp","withoutIO","seahorse",8,4096,30.052,3.759,0
"6778","omp","withoutIO","seahorse",8,4096,30.06,3.76,0
"6779","omp","withoutIO","seahorse",8,4096,30.044,3.758,0
"6780","omp","withoutIO","seahorse",8,4096,30.084,3.764,0.008
"6781","omp","withoutIO","seahorse",8,8192,120.248,15.037,0
"6782","omp","withoutIO","seahorse",8,8192,120.116,15.02,0.004
"6783","omp","withoutIO","seahorse",8,8192,120.104,15.018,0
"6784","omp","withoutIO","seahorse",8,8192,120.068,15.014,0
"6785","omp","withoutIO","seahorse",8,8192,120.22,15.034,0
"6786","omp","withoutIO","seahorse",8,8192,120.204,15.034,0.028
"6787","omp","withoutIO","seahorse",8,8192,120.172,15.024,0
"6788","omp","withoutIO","seahorse",8,8192,120.196,15.031,0
"6789","omp","withoutIO","seahorse",8,8192,120.06,15.011,0
"6790","omp","withoutIO","seahorse",8,8192,120.176,15.027,0
"6791","omp","withoutIO","seahorse",8,8192,120.148,15.023,0
"6792","omp","withoutIO","seahorse",8,8192,120,15.005,0
"6793","omp","withoutIO","seahorse",8,8192,120.092,15.017,0
"6794","omp","withoutIO","seahorse",8,8192,120.06,15.013,0
"6795","omp","withoutIO","seahorse",8,8192,120.204,15.032,0.008
"6796","omp","withoutIO","seahorse",8,8192,120.32,15.045,0
"6797","omp","withoutIO","seahorse",8,8192,120.12,15.022,0
"6798","omp","withoutIO","seahorse",8,8192,120.032,15.008,0
"6799","omp","withoutIO","seahorse",8,8192,120.108,15.019,0
"6800","omp","withoutIO","seahorse",8,8192,120.012,15.009,0
"6801","omp","withoutIO","seahorse",16,16,0,0.001,0
"6802","omp","withoutIO","seahorse",16,16,0,0.001,0
"6803","omp","withoutIO","seahorse",16,16,0,0.001,0
"6804","omp","withoutIO","seahorse",16,16,0,0.001,0
"6805","omp","withoutIO","seahorse",16,16,0,0.001,0
"6806","omp","withoutIO","seahorse",16,16,0,0.001,0
"6807","omp","withoutIO","seahorse",16,16,0,0.001,0
"6808","omp","withoutIO","seahorse",16,16,0,0.001,0
"6809","omp","withoutIO","seahorse",16,16,0,0.001,0
"6810","omp","withoutIO","seahorse",16,16,0,0.001,0
"6811","omp","withoutIO","seahorse",16,16,0,0.001,0
"6812","omp","withoutIO","seahorse",16,16,0,0.001,0
"6813","omp","withoutIO","seahorse",16,16,0,0.001,0
"6814","omp","withoutIO","seahorse",16,16,0,0.001,0
"6815","omp","withoutIO","seahorse",16,16,0,0.001,0
"6816","omp","withoutIO","seahorse",16,16,0,0.001,0
"6817","omp","withoutIO","seahorse",16,16,0,0.002,0
"6818","omp","withoutIO","seahorse",16,16,0,0.001,0
"6819","omp","withoutIO","seahorse",16,16,0,0.001,0
"6820","omp","withoutIO","seahorse",16,16,0,0.001,0
"6821","omp","withoutIO","seahorse",16,32,0,0.002,0
"6822","omp","withoutIO","seahorse",16,32,0,0.001,0
"6823","omp","withoutIO","seahorse",16,32,0,0.002,0
"6824","omp","withoutIO","seahorse",16,32,0,0.001,0
"6825","omp","withoutIO","seahorse",16,32,0,0.001,0
"6826","omp","withoutIO","seahorse",16,32,0,0.002,0
"6827","omp","withoutIO","seahorse",16,32,0,0.002,0
"6828","omp","withoutIO","seahorse",16,32,0,0.003,0.004
"6829","omp","withoutIO","seahorse",16,32,0,0.001,0
"6830","omp","withoutIO","seahorse",16,32,0,0.001,0
"6831","omp","withoutIO","seahorse",16,32,0,0.001,0
"6832","omp","withoutIO","seahorse",16,32,0,0.002,0.004
"6833","omp","withoutIO","seahorse",16,32,0,0.002,0
"6834","omp","withoutIO","seahorse",16,32,0,0.002,0.004
"6835","omp","withoutIO","seahorse",16,32,0,0.001,0
"6836","omp","withoutIO","seahorse",16,32,0,0.002,0
"6837","omp","withoutIO","seahorse",16,32,0,0.002,0.004
"6838","omp","withoutIO","seahorse",16,32,0,0.001,0
"6839","omp","withoutIO","seahorse",16,32,0,0.001,0
"6840","omp","withoutIO","seahorse",16,32,0,0.001,0
"6841","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6842","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6843","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6844","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6845","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6846","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6847","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6848","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6849","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6850","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6851","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6852","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6853","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6854","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6855","omp","withoutIO","seahorse",16,64,0,0.003,0.008
"6856","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6857","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6858","omp","withoutIO","seahorse",16,64,0,0.002,0.008
"6859","omp","withoutIO","seahorse",16,64,0.008,0.002,0
"6860","omp","withoutIO","seahorse",16,64,0,0.004,0.008
"6861","omp","withoutIO","seahorse",16,128,0.028,0.006,0
"6862","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6863","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6864","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6865","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6866","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6867","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6868","omp","withoutIO","seahorse",16,128,0.036,0.006,0
"6869","omp","withoutIO","seahorse",16,128,0.004,0.005,0.024
"6870","omp","withoutIO","seahorse",16,128,0.032,0.006,0
"6871","omp","withoutIO","seahorse",16,128,0.04,0.006,0
"6872","omp","withoutIO","seahorse",16,128,0.028,0.006,0.004
"6873","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6874","omp","withoutIO","seahorse",16,128,0.024,0.007,0.004
"6875","omp","withoutIO","seahorse",16,128,0.028,0.006,0
"6876","omp","withoutIO","seahorse",16,128,0.028,0.006,0
"6877","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6878","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6879","omp","withoutIO","seahorse",16,128,0.032,0.006,0
"6880","omp","withoutIO","seahorse",16,128,0.028,0.005,0
"6881","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6882","omp","withoutIO","seahorse",16,256,0.12,0.019,0
"6883","omp","withoutIO","seahorse",16,256,0.112,0.017,0.004
"6884","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6885","omp","withoutIO","seahorse",16,256,0.116,0.016,0
"6886","omp","withoutIO","seahorse",16,256,0.116,0.016,0
"6887","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6888","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6889","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6890","omp","withoutIO","seahorse",16,256,0.12,0.018,0
"6891","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6892","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6893","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6894","omp","withoutIO","seahorse",16,256,0.116,0.016,0
"6895","omp","withoutIO","seahorse",16,256,0.116,0.017,0
"6896","omp","withoutIO","seahorse",16,256,0.12,0.017,0
"6897","omp","withoutIO","seahorse",16,256,0.12,0.017,0
"6898","omp","withoutIO","seahorse",16,256,0.104,0.017,0.016
"6899","omp","withoutIO","seahorse",16,256,0.116,0.016,0
"6900","omp","withoutIO","seahorse",16,256,0.132,0.018,0
"6901","omp","withoutIO","seahorse",16,512,0.464,0.061,0.004
"6902","omp","withoutIO","seahorse",16,512,0.468,0.06,0
"6903","omp","withoutIO","seahorse",16,512,0.528,0.07,0
"6904","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6905","omp","withoutIO","seahorse",16,512,0.512,0.068,0
"6906","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6907","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6908","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6909","omp","withoutIO","seahorse",16,512,0.46,0.061,0.008
"6910","omp","withoutIO","seahorse",16,512,0.468,0.06,0
"6911","omp","withoutIO","seahorse",16,512,0.52,0.067,0
"6912","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6913","omp","withoutIO","seahorse",16,512,0.468,0.06,0
"6914","omp","withoutIO","seahorse",16,512,0.508,0.067,0.004
"6915","omp","withoutIO","seahorse",16,512,0.464,0.061,0.004
"6916","omp","withoutIO","seahorse",16,512,0.512,0.068,0
"6917","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6918","omp","withoutIO","seahorse",16,512,0.468,0.061,0
"6919","omp","withoutIO","seahorse",16,512,0.472,0.061,0
"6920","omp","withoutIO","seahorse",16,512,0.468,0.06,0
"6921","omp","withoutIO","seahorse",16,1024,1.872,0.236,0
"6922","omp","withoutIO","seahorse",16,1024,2.084,0.262,0
"6923","omp","withoutIO","seahorse",16,1024,1.908,0.241,0
"6924","omp","withoutIO","seahorse",16,1024,1.876,0.237,0
"6925","omp","withoutIO","seahorse",16,1024,1.872,0.237,0.004
"6926","omp","withoutIO","seahorse",16,1024,1.872,0.236,0
"6927","omp","withoutIO","seahorse",16,1024,1.876,0.237,0
"6928","omp","withoutIO","seahorse",16,1024,1.88,0.239,0
"6929","omp","withoutIO","seahorse",16,1024,1.876,0.236,0
"6930","omp","withoutIO","seahorse",16,1024,1.872,0.237,0.004
"6931","omp","withoutIO","seahorse",16,1024,1.872,0.237,0
"6932","omp","withoutIO","seahorse",16,1024,1.952,0.246,0
"6933","omp","withoutIO","seahorse",16,1024,1.876,0.237,0.004
"6934","omp","withoutIO","seahorse",16,1024,1.876,0.237,0
"6935","omp","withoutIO","seahorse",16,1024,1.876,0.237,0
"6936","omp","withoutIO","seahorse",16,1024,1.872,0.236,0
"6937","omp","withoutIO","seahorse",16,1024,1.904,0.24,0
"6938","omp","withoutIO","seahorse",16,1024,1.884,0.239,0
"6939","omp","withoutIO","seahorse",16,1024,1.944,0.245,0
"6940","omp","withoutIO","seahorse",16,1024,1.876,0.237,0
"6941","omp","withoutIO","seahorse",16,2048,7.524,0.944,0.004
"6942","omp","withoutIO","seahorse",16,2048,7.544,0.947,0.004
"6943","omp","withoutIO","seahorse",16,2048,7.548,0.947,0
"6944","omp","withoutIO","seahorse",16,2048,7.524,0.944,0
"6945","omp","withoutIO","seahorse",16,2048,7.536,0.945,0
"6946","omp","withoutIO","seahorse",16,2048,7.54,0.946,0.004
